order_id,order_date,customer_id,product_id,quantity,discount,shipping_cost,payment_method,region,order_status,customer_name,gender,age,city,state,signup_date,product_name,category,subcategory,selling_price,cost_price,gross_sales,discount_amount,net_sales,product_cost,profit_before_shipping,profit,profit_margin,is_delivered,is_returned,is_cancelled,realized_sales,realized_profit,year,month,month_name,quarter,year_month,age_group
ORD010975,2025-06-18,CUST03216,PROD0222,5,0.1,312.93,Upi,North,Returned,Sneha Choudhary,Female,32,Chandigarh,Chandigarh,2025-06-15,Moisturizer 5,Beauty,Skincare,378.68,233.91,1893.4,189.34000000000003,1704.06,1169.55,534.51,221.57999999999998,0.13003063272419985,0,1,0,0.0,0.0,2025,6,June,Q2,2025-06,26-35
ORD010976,2025-10-10,CUST02274,PROD0227,2,0.25,215.44,Cash On Delivery,North,Delivered,Ananya Verma,Female,42,Lucknow,Uttar Pradesh,2025-10-21,Sunscreen 3,Beauty,Skincare,1492.96,855.78,2985.92,746.48,2239.44,1711.56,527.8800000000001,312.4400000000001,0.13951702211267106,1,0,0,2239.44,312.4400000000001,2025,10,October,Q4,2025-10,36-45
ORD010977,2025-07-18,CUST03948,PROD0212,2,0.15,244.5,Cash On Delivery,West,Delivered,Amit Kumar,Male,39,Bhopal,Madhya Pradesh,2023-06-22,Face Wash 2,Beauty,Skincare,1279.48,1048.82,2558.96,383.844,2175.116,2097.64,77.47600000000011,-167.0239999999999,-0.07678854828891879,1,0,0,2175.116,-167.0239999999999,2025,7,July,Q3,2025-07,36-45
ORD010978,2025-05-19,CUST04965,PROD0232,3,0.15,232.89,Cash On Delivery,West,Delivered,Rohan Sharma,Male,50,Pune,Maharashtra,2023-01-09,Shampoo 1,Beauty,Haircare,1939.54,1300.84,5818.62,872.793,4945.827,3902.5199999999995,1043.3070000000007,810.4170000000007,0.16385874394717015,1,0,0,4945.827,810.4170000000007,2025,5,May,Q2,2025-05,46-55
ORD010979,2025-03-17,CUST02520,PROD0098,4,0.15,479.57,Credit Card,East,Delivered,Amit Patel,Male,64,Bhubaneswar,Odisha,2025-09-02,Office Chair 7,Home & Kitchen,Furniture,12505.76,9414.8,50023.04,7503.456,42519.584,37659.2,4860.3840000000055,4380.814000000006,0.10303050001618091,1,0,0,42519.584,4380.814000000006,2025,3,March,Q1,2025-03,56+
ORD010980,2023-06-08,CUST01943,PROD0147,5,0.2,41.2,Upi,East,Delivered,Kavya Patel,Male,53,Kolkata,West Bengal,2025-07-28,Jeans 7,Fashion,Men,3845.46,2498.76,19227.3,3845.46,15381.84,12493.800000000001,2888.039999999999,2846.8399999999992,0.1850779880690476,1,0,0,15381.84,2846.8399999999992,2023,6,June,Q2,2023-06,46-55
ORD010981,2025-03-02,CUST02411,PROD0280,1,0.2,83.5,Cash On Delivery,West,Delivered,Nikhil Patel,Female,49,Indore,Madhya Pradesh,2024-10-05,Yoga Mat 7,Sports,Fitness,6727.24,5512.05,6727.24,1345.448,5381.7919999999995,5512.05,-130.25800000000072,-213.75800000000072,-0.039718740523602684,1,0,0,5381.7919999999995,-213.75800000000072,2025,3,March,Q1,2025-03,46-55
ORD010982,2023-02-16,CUST00447,PROD0001,1,0.1,76.58,Wallet,East,Delivered,Pooja Das,Female,54,Ranchi,Jharkhand,2023-06-11,Smartphone 1,Electronics,Mobile,52225.14,36376.42,52225.14,5222.514,47002.626,36376.42,10626.205999999998,10549.625999999998,0.22444758724757208,1,0,0,47002.626,10549.625999999998,2023,2,February,Q1,2023-02,46-55
ORD010983,2023-03-11,CUST04054,PROD0112,2,0.1,469.13,Wallet,West,Delivered,Aditya Choudhary,Male,19,Ahmedabad,Gujarat,2023-10-07,Bookshelf 7,Home & Kitchen,Furniture,21992.67,15418.66,43985.34,4398.534,39586.806,30837.32,8749.485999999997,8280.355999999998,0.2091695904943682,1,0,0,39586.806,8280.355999999998,2023,3,March,Q1,2023-03,18-25
ORD010984,2025-11-25,CUST02954,PROD0086,1,0.0,294.21,Upi,East,Delivered,Sneha Choudhary,Female,60,Ranchi,Jharkhand,2025-05-06,Electric Kettle 2,Home & Kitchen,Kitchen,5977.75,3776.7,5977.75,0.0,5977.75,3776.7,2201.05,1906.8400000000001,0.31898958638283637,1,0,0,5977.75,1906.8400000000001,2025,11,November,Q4,2025-11,56+
ORD010985,2024-11-15,CUST04670,PROD0161,1,0.25,363.36,Net Banking,West,Returned,Rahul Yadav,Male,39,Pune,Maharashtra,2023-03-19,Jacket 7,Fashion,Men,1911.14,1523.34,1911.14,477.785,1433.355,1523.34,-89.9849999999999,-453.3449999999999,-0.31628242828887465,0,1,0,0.0,0.0,2024,11,November,Q4,2024-11,36-45
ORD010986,2024-02-19,CUST00001,PROD0042,1,0.05,288.82,Wallet,South,Delivered,Vikram Verma,Male,26,Hyderabad,Telangana,2023-02-21,Earbuds 7,Electronics,Audio,71102.02,53239.89,71102.02,3555.1010000000006,67546.91900000001,53239.89,14307.02900000001,14018.20900000001,0.2075329150097876,1,0,0,67546.91900000001,14018.20900000001,2024,2,February,Q1,2024-02,26-35
ORD010987,2023-07-30,CUST00780,PROD0127,1,0.2,230.37,Credit Card,West,Delivered,Ananya Verma,Female,59,Pune,Maharashtra,2025-05-18,Vacuum Cleaner 1,Home & Kitchen,Appliances,32361.72,16962.99,32361.72,6472.344000000001,25889.376,16962.99,8926.385999999999,8696.015999999998,0.33589129378784555,1,0,0,25889.376,8696.015999999998,2023,7,July,Q3,2023-07,56+
ORD010988,2025-05-23,CUST04957,PROD0335,4,0.0,405.62,Credit Card,North,Delivered,Aditya Shah,Male,39,Chandigarh,Chandigarh,2023-03-27,Water Bottle 6,Sports,Cycling,441.11,271.71,1764.44,0.0,1764.44,1086.84,677.6000000000001,271.98000000000013,0.15414522454716517,1,0,0,1764.44,271.98000000000013,2025,5,May,Q2,2025-05,36-45
ORD010989,2025-01-01,CUST04365,PROD0079,1,0.1,176.88,Cash On Delivery,North,Delivered,Aditya Shah,Male,60,Delhi,Delhi,2024-10-06,Air Fryer 2,Home & Kitchen,Kitchen,13466.56,9091.2,13466.56,1346.656,12119.903999999999,9091.2,3028.703999999998,2851.823999999998,0.23530087367028635,1,0,0,12119.903999999999,2851.823999999998,2025,1,January,Q1,2025-01,56+
ORD010990,2025-07-11,CUST03121,PROD0299,5,0.15,383.8,Upi,South,Delivered,Sneha Mishra,Male,35,Hyderabad,Telangana,2025-01-24,Cricket Bat 5,Sports,Outdoor,4129.59,2819.28,20647.95,3097.1925,17550.7575,14096.400000000001,3454.3574999999983,3070.557499999998,0.1749529899208053,1,0,0,17550.7575,3070.557499999998,2025,7,July,Q3,2025-07,26-35
ORD010991,2023-06-20,CUST01867,PROD0183,1,0.15,357.39,Credit Card,South,Delivered,Vikram Singh,Male,38,Hyderabad,Telangana,2025-05-25,Dress 1,Fashion,Women,573.72,322.93,573.72,86.058,487.66200000000003,322.93,164.73200000000003,-192.65799999999996,-0.3950646144255651,1,0,0,487.66200000000003,-192.65799999999996,2023,6,June,Q2,2023-06,36-45
ORD010992,2023-05-15,CUST01903,PROD0166,1,0.0,356.47,Debit Card,West,Delivered,Rahul Choudhary,Male,50,Ahmedabad,Gujarat,2024-03-17,Saree 5,Fashion,Women,4676.83,3841.05,4676.83,0.0,4676.83,3841.05,835.7799999999997,479.3099999999997,0.10248608566058628,1,0,0,4676.83,479.3099999999997,2023,5,May,Q2,2023-05,46-55
ORD010993,2023-12-15,CUST04222,PROD0147,2,0.05,446.07,Debit Card,East,Delivered,Vikram Choudhary,Male,38,Guwahati,Assam,2025-05-28,Jeans 7,Fashion,Men,3845.46,2498.76,7690.92,384.54600000000005,7306.374,4997.52,2308.8539999999994,1862.7839999999994,0.2549532777818381,1,0,0,7306.374,1862.7839999999994,2023,12,December,Q4,2023-12,36-45
ORD010994,2025-02-03,CUST02736,PROD0128,1,0.2,410.4,Cash On Delivery,East,Cancelled,Kavya Jha,Female,43,Ranchi,Jharkhand,2023-02-22,Vacuum Cleaner 2,Home & Kitchen,Appliances,9979.28,7406.59,9979.28,1995.8560000000002,7983.424000000001,7406.59,576.8340000000007,166.43400000000076,0.020847445907921307,0,0,1,0.0,0.0,2025,2,February,Q1,2025-02,36-45
ORD010995,2023-11-27,CUST03718,PROD0255,3,0.05,169.32,Cash On Delivery,South,Delivered,Kavya Mehta,Female,52,Bengaluru,Karnataka,2025-10-06,Lipstick 3,Beauty,Makeup,993.75,813.9,2981.25,149.0625,2832.1875,2441.7,390.4875000000002,221.1675000000002,0.07809069844422384,1,0,0,2832.1875,221.1675000000002,2023,11,November,Q4,2023-11,46-55
ORD010996,2024-07-03,CUST04198,PROD0097,3,0.15,474.96,Upi,North,Delivered,Ananya Patel,Female,34,Chandigarh,Chandigarh,2025-11-03,Office Chair 6,Home & Kitchen,Furniture,26490.12,16207.4,79470.36,11920.554,67549.806,48622.2,18927.606,18452.646,0.27317096958057885,1,0,0,67549.806,18452.646,2024,7,July,Q3,2024-07,26-35
ORD010997,2024-06-05,CUST02661,PROD0100,3,0.15,337.04,Net Banking,East,Delivered,Shreya Mehta,Female,28,Bhubaneswar,Odisha,2023-08-31,Study Table 2,Home & Kitchen,Furniture,14399.31,9913.29,43197.93,6479.6894999999995,36718.2405,29739.870000000003,6978.370499999997,6641.330499999997,0.18087278719142322,1,0,0,36718.2405,6641.330499999997,2024,6,June,Q2,2024-06,26-35
ORD010998,2024-10-22,CUST00403,PROD0324,4,0.2,398.16,Credit Card,West,Delivered,Neha Sinha,Male,43,Mumbai,Maharashtra,2025-08-04,Cycling Gloves 2,Sports,Cycling,3786.36,2852.01,15145.44,3029.088,12116.352,11408.04,708.3119999999999,310.1519999999999,0.025597803695369684,1,0,0,12116.352,310.1519999999999,2024,10,October,Q4,2024-10,36-45
ORD010999,2025-12-04,CUST01429,PROD0279,4,0.25,43.55,Upi,West,Delivered,Neha Yadav,Female,21,Ahmedabad,Gujarat,2024-02-17,Yoga Mat 6,Sports,Fitness,2242.48,1623.96,8969.92,2242.48,6727.4400000000005,6495.84,231.60000000000036,188.05000000000035,0.0279526833386846,1,0,0,6727.4400000000005,188.05000000000035,2025,12,December,Q4,2025-12,18-25
ORD011000,2025-02-13,CUST00214,PROD0064,1,0.15,75.87,Upi,West,Delivered,Aarav Singh,Female,21,Surat,Gujarat,2024-10-25,Power Bank 1,Electronics,Accessories,43613.67,27855.7,43613.67,6542.050499999999,37071.6195,27855.7,9215.9195,9140.0495,0.24655112518081382,1,0,0,37071.6195,9140.0495,2025,2,February,Q1,2025-02,18-25
ORD011001,2025-10-08,CUST03052,PROD0258,1,0.25,163.83,Credit Card,East,Delivered,Meera Verma,Male,38,Ranchi,Jharkhand,2025-08-24,Lipstick 6,Beauty,Makeup,1129.22,760.47,1129.22,282.305,846.915,760.47,86.44499999999994,-77.38500000000008,-0.09137280600768681,1,0,0,846.915,-77.38500000000008,2025,10,October,Q4,2025-10,36-45
ORD011002,2024-07-19,CUST03461,PROD0287,2,0.15,132.1,Upi,West,Delivered,Kavya Singh,Male,25,Mumbai,Maharashtra,2023-01-19,Dumbbells 7,Sports,Fitness,6466.07,5079.71,12932.14,1939.821,10992.319,10159.42,832.8989999999994,700.7989999999994,0.06375351734242787,1,0,0,10992.319,700.7989999999994,2024,7,July,Q3,2024-07,18-25
ORD011003,2023-08-04,CUST01882,PROD0005,2,0.25,63.05,Wallet,South,Delivered,Neha Roy,Female,64,Chennai,Tamil Nadu,2025-12-16,Smartphone 5,Electronics,Mobile,16390.98,10923.14,32781.96,8195.49,24586.47,21846.28,2740.1900000000023,2677.140000000002,0.10888671696262221,1,0,0,24586.47,2677.140000000002,2023,8,August,Q3,2023-08,56+
ORD011004,2023-05-20,CUST00052,PROD0300,1,0.2,317.08,Cash On Delivery,East,Delivered,Vikram Das,Male,60,Patna,Bihar,2024-05-03,Cricket Bat 6,Sports,Outdoor,1777.5,1505.78,1777.5,355.5,1422.0,1505.78,-83.77999999999997,-400.85999999999996,-0.28189873417721517,1,0,0,1422.0,-400.85999999999996,2023,5,May,Q2,2023-05,56+
ORD011005,2024-06-06,CUST03196,PROD0062,1,0.1,474.47,Wallet,North,Delivered,Riya Sinha,Female,42,Delhi,Delhi,2023-07-08,Mouse 6,Electronics,Accessories,37969.64,27881.56,37969.64,3796.964,34172.676,27881.56,6291.115999999998,5816.645999999998,0.17021335993704437,1,0,0,34172.676,5816.645999999998,2024,6,June,Q2,2024-06,36-45
ORD011006,2023-10-28,CUST00451,PROD0142,1,0.25,67.62,Cash On Delivery,North,Delivered,Aditya Yadav,Male,51,Chandigarh,Chandigarh,2025-06-07,Jeans 2,Fashion,Men,765.59,625.32,765.59,191.3975,574.1925,625.32,-51.127500000000055,-118.74750000000006,-0.20680782141877516,1,0,0,574.1925,-118.74750000000006,2023,10,October,Q4,2023-10,46-55
ORD011007,2025-04-09,CUST01316,PROD0208,1,0.15,215.73,Net Banking,East,Delivered,Aditi Jha,Male,33,Bhubaneswar,Odisha,2024-12-20,Formal Shoes 5,Fashion,Footwear,4857.73,3900.34,4857.73,728.6594999999999,4129.0705,3900.34,228.73049999999967,13.000499999999676,0.0031485294329558376,1,0,0,4129.0705,13.000499999999676,2025,4,April,Q2,2025-04,26-35
ORD011008,2023-11-16,CUST03321,PROD0237,3,0.05,153.3,Wallet,West,Returned,Aditi Choudhary,Male,30,Nagpur,Maharashtra,2025-03-18,Shampoo 6,Beauty,Haircare,2719.84,2158.05,8159.52,407.97600000000006,7751.544000000001,6474.150000000001,1277.3940000000002,1124.0940000000003,0.1450154962675823,0,1,0,0.0,0.0,2023,11,November,Q4,2023-11,26-35
ORD011009,2023-10-15,CUST02251,PROD0099,1,0.15,36.94,Upi,North,Returned,Sneha Patel,Female,63,Chandigarh,Chandigarh,2024-10-03,Study Table 1,Home & Kitchen,Furniture,8438.76,4992.36,8438.76,1265.814,7172.946,4992.36,2180.5860000000002,2143.646,0.29885154579443374,0,1,0,0.0,0.0,2023,10,October,Q4,2023-10,56+
ORD011010,2023-01-07,CUST04187,PROD0289,1,0.25,121.93,Net Banking,North,Delivered,Kavya Yadav,Male,18,Lucknow,Uttar Pradesh,2023-08-08,Resistance Bands 2,Sports,Fitness,9910.66,8044.86,9910.66,2477.665,7432.995,8044.86,-611.8649999999998,-733.7949999999998,-0.09872130951251815,1,0,0,7432.995,-733.7949999999998,2023,1,January,Q1,2023-01,18-25
ORD011011,2025-12-12,CUST02431,PROD0277,1,0.25,308.74,Wallet,East,Delivered,Aarav Patel,Female,49,Kolkata,West Bengal,2025-09-25,Yoga Mat 4,Sports,Fitness,3590.37,2146.09,3590.37,897.5925,2692.7775,2146.09,546.6875,237.9475,0.08836508029348877,1,0,0,2692.7775,237.9475,2025,12,December,Q4,2025-12,46-55
ORD011012,2023-04-02,CUST03346,PROD0126,2,0.1,365.82,Net Banking,West,Delivered,Pooja Mishra,Female,52,Pune,Maharashtra,2025-05-18,Iron 7,Home & Kitchen,Appliances,18869.5,11117.7,37739.0,3773.9,33965.1,22235.4,11729.699999999997,11363.879999999997,0.3345751963044418,1,0,0,33965.1,11363.879999999997,2023,4,April,Q2,2023-04,46-55
ORD011013,2023-03-10,CUST01739,PROD0187,1,0.05,256.7,Credit Card,North,Cancelled,Meera Singh,Female,62,Chandigarh,Chandigarh,2024-09-11,Dress 5,Fashion,Women,4026.46,3274.6,4026.46,201.323,3825.137,3274.6,550.5370000000003,293.8370000000003,0.07681737935138017,0,0,1,0.0,0.0,2023,3,March,Q1,2023-03,56+
ORD011014,2024-12-16,CUST00188,PROD0323,1,0.2,358.67,Wallet,South,Delivered,Neha Sharma,Female,35,Bhopal,Madhya Pradesh,2024-08-28,Cycling Gloves 1,Sports,Cycling,8611.61,6723.97,8611.61,1722.3220000000001,6889.2880000000005,6723.97,165.3180000000002,-193.3519999999998,-0.028065599812346326,1,0,0,6889.2880000000005,-193.3519999999998,2024,12,December,Q4,2024-12,26-35
ORD011015,2023-10-17,CUST00423,PROD0170,2,0.05,124.5,Net Banking,West,Delivered,Kavya Mishra,Male,42,Nagpur,Maharashtra,2025-04-25,Kurti 2,Fashion,Women,3039.64,1734.67,6079.28,303.964,5775.316,3469.34,2305.9759999999997,2181.4759999999997,0.37772409336562707,1,0,0,5775.316,2181.4759999999997,2023,10,October,Q4,2023-10,36-45
ORD011016,2024-01-29,CUST02487,PROD0123,3,0.15,58.87,Upi,North,Delivered,Meera Das,Male,44,Lucknow,Uttar Pradesh,2025-01-31,Iron 4,Home & Kitchen,Appliances,11810.5,8454.12,35431.5,5314.724999999999,30116.775,25362.36,4754.415000000001,4695.545000000001,0.15591128200147594,1,0,0,30116.775,4695.545000000001,2024,1,January,Q1,2024-01,36-45
ORD011017,2024-08-28,CUST02845,PROD0041,1,0.1,430.28,Debit Card,North,Delivered,Neha Yadav,Male,38,Jaipur,Rajasthan,2024-07-09,Earbuds 6,Electronics,Audio,64410.27,42262.24,64410.27,6441.027,57969.242999999995,42262.24,15707.002999999997,15276.722999999996,0.26353152481221803,1,0,0,57969.242999999995,15276.722999999996,2024,8,August,Q3,2024-08,36-45
ORD011018,2025-07-12,CUST00646,PROD0068,1,0.1,202.72,Wallet,West,Delivered,Arjun Jha,Female,30,Mumbai,Maharashtra,2025-05-17,Power Bank 5,Electronics,Accessories,77806.6,48445.1,77806.6,7780.660000000001,70025.94,48445.1,21580.840000000004,21378.120000000003,0.30528858305936346,1,0,0,70025.94,21378.120000000003,2025,7,July,Q3,2025-07,26-35
ORD011019,2025-06-22,CUST04777,PROD0124,4,0.25,458.06,Upi,North,Delivered,Sanjay Sharma,Male,30,Noida,Uttar Pradesh,2024-07-11,Iron 5,Home & Kitchen,Appliances,2168.89,1550.38,8675.56,2168.89,6506.67,6201.52,305.14999999999964,-152.91000000000037,-0.02350050025589132,1,0,0,6506.67,-152.91000000000037,2025,6,June,Q2,2025-06,26-35
ORD011020,2023-07-26,CUST03240,PROD0221,1,0.2,298.85,Cash On Delivery,West,Delivered,Nikhil Roy,Male,26,Surat,Gujarat,2025-06-12,Moisturizer 4,Beauty,Skincare,2499.77,1953.28,2499.77,499.954,1999.816,1953.28,46.53600000000006,-252.31399999999996,-0.12616860751189107,1,0,0,1999.816,-252.31399999999996,2023,7,July,Q3,2023-07,26-35
ORD011021,2024-06-19,CUST04648,PROD0307,1,0.2,150.53,Debit Card,North,Delivered,Kavya Jha,Female,56,Jaipur,Rajasthan,2025-11-13,Football 6,Sports,Outdoor,6776.42,6033.37,6776.42,1355.284,5421.136,6033.37,-612.2339999999995,-762.7639999999994,-0.14070187503135861,1,0,0,5421.136,-762.7639999999994,2024,6,June,Q2,2024-06,56+
ORD011022,2025-08-10,CUST02666,PROD0168,2,0.1,168.76,Debit Card,North,Delivered,Sanjay Patel,Female,23,Delhi,Delhi,2025-10-04,Saree 7,Fashion,Women,1255.0,972.65,2510.0,251.0,2259.0,1945.3,313.70000000000005,144.94000000000005,0.06416113324479861,1,0,0,2259.0,144.94000000000005,2025,8,August,Q3,2025-08,18-25
ORD011023,2023-03-19,CUST03573,PROD0273,3,0.0,232.43,Net Banking,West,Delivered,Neha Das,Male,52,Ahmedabad,Gujarat,2025-02-22,Mascara 7,Beauty,Makeup,3098.13,2176.99,9294.39,0.0,9294.39,6530.969999999999,2763.42,2530.9900000000002,0.27231372903439605,1,0,0,9294.39,2530.9900000000002,2023,3,March,Q1,2023-03,46-55
ORD011024,2023-06-08,CUST03831,PROD0255,2,0.0,128.91,Credit Card,North,Returned,Vikram Verma,Male,53,Chandigarh,Chandigarh,2025-03-05,Lipstick 3,Beauty,Makeup,993.75,813.9,1987.5,0.0,1987.5,1627.8,359.70000000000005,230.79000000000005,0.11612075471698116,0,1,0,0.0,0.0,2023,6,June,Q2,2023-06,46-55
ORD011025,2024-08-09,CUST04358,PROD0122,3,0.2,464.75,Net Banking,East,Delivered,Aarav Shah,Female,48,Guwahati,Assam,2024-03-08,Iron 3,Home & Kitchen,Appliances,18444.76,15909.2,55334.28,11066.856,44267.424,47727.600000000006,-3460.1760000000068,-3924.9260000000068,-0.08866398008612399,1,0,0,44267.424,-3924.9260000000068,2024,8,August,Q3,2024-08,46-55
ORD011026,2025-11-28,CUST04293,PROD0288,1,0.0,243.41,Cash On Delivery,East,Delivered,Rohan Mehta,Male,28,Ranchi,Jharkhand,2024-02-11,Resistance Bands 1,Sports,Fitness,2740.83,1862.75,2740.83,0.0,2740.83,1862.75,878.0799999999999,634.67,0.23156124239737597,1,0,0,2740.83,634.67,2025,11,November,Q4,2025-11,26-35
ORD011027,2025-09-19,CUST04495,PROD0165,1,0.2,474.47,Debit Card,West,Delivered,Priya Sharma,Male,58,Mumbai,Maharashtra,2023-08-31,Saree 4,Fashion,Women,2776.76,2094.71,2776.76,555.3520000000001,2221.4080000000004,2094.71,126.69800000000032,-347.7719999999997,-0.15655476166467377,1,0,0,2221.4080000000004,-347.7719999999997,2025,9,September,Q3,2025-09,56+
ORD011028,2025-05-17,CUST00435,PROD0187,4,0.15,173.19,Credit Card,South,Delivered,Aditya Verma,Female,54,Chennai,Tamil Nadu,2024-02-06,Dress 5,Fashion,Women,4026.46,3274.6,16105.84,2415.8759999999997,13689.964,13098.4,591.5640000000003,418.3740000000003,0.0305606355137238,1,0,0,13689.964,418.3740000000003,2025,5,May,Q2,2025-05,46-55
ORD011029,2023-05-19,CUST03781,PROD0136,3,0.15,354.32,Upi,South,Delivered,Aditi Verma,Male,20,Chennai,Tamil Nadu,2023-09-15,Shirt 3,Fashion,Men,4710.06,3156.16,14130.18,2119.527,12010.653,9468.48,2542.1730000000007,2187.8530000000005,0.18215937135141616,1,0,0,12010.653,2187.8530000000005,2023,5,May,Q2,2023-05,18-25
ORD011030,2023-11-30,CUST00545,PROD0289,5,0.25,263.66,Debit Card,East,Delivered,Kavya Patel,Male,33,Ranchi,Jharkhand,2024-12-20,Resistance Bands 2,Sports,Fitness,9910.66,8044.86,49553.3,12388.325,37164.975000000006,40224.299999999996,-3059.32499999999,-3322.9849999999897,-0.08941173779882777,1,0,0,37164.975000000006,-3322.9849999999897,2023,11,November,Q4,2023-11,26-35
ORD011031,2024-08-10,CUST01399,PROD0067,3,0.1,67.49,Wallet,West,Returned,Aditya Sinha,Male,31,Mumbai,Maharashtra,2025-07-16,Power Bank 4,Electronics,Accessories,3490.2,2550.1,10470.599999999999,1047.06,9423.539999999999,7650.299999999999,1773.2399999999998,1705.7499999999998,0.18100947202431358,0,1,0,0.0,0.0,2024,8,August,Q3,2024-08,26-35
ORD011032,2025-12-29,CUST02498,PROD0318,1,0.25,104.43,Cash On Delivery,North,Delivered,Rahul Verma,Male,27,Chandigarh,Chandigarh,2024-02-06,Helmet 3,Sports,Cycling,6167.04,3710.79,6167.04,1541.76,4625.28,3710.79,914.4899999999998,810.0599999999997,0.175137505188875,1,0,0,4625.28,810.0599999999997,2025,12,December,Q4,2025-12,26-35
ORD011033,2023-03-23,CUST02792,PROD0065,3,0.0,436.32,Wallet,West,Cancelled,Kavya Sinha,Male,32,Surat,Gujarat,2024-12-20,Power Bank 2,Electronics,Accessories,61131.49,36473.39,183394.47,0.0,183394.47,109420.17,73974.3,73537.98,0.40098253780498394,0,0,1,0.0,0.0,2023,3,March,Q1,2023-03,26-35
ORD011034,2024-11-12,CUST04085,PROD0228,1,0.25,446.05,Debit Card,East,Delivered,Aarav Singh,Male,28,Kolkata,West Bengal,2023-10-31,Sunscreen 4,Beauty,Skincare,944.65,613.11,944.65,236.1625,708.4875,613.11,95.37749999999994,-350.67250000000007,-0.49495933238059964,1,0,0,708.4875,-350.67250000000007,2024,11,November,Q4,2024-11,26-35
ORD011035,2024-10-13,CUST00962,PROD0013,1,0.1,236.75,Debit Card,East,Delivered,Sanjay Mishra,Male,42,Patna,Bihar,2024-05-07,Feature Phone 6,Electronics,Mobile,8195.94,6325.14,8195.94,819.594,7376.3460000000005,6325.14,1051.2060000000001,814.4560000000001,0.11041456027144064,1,0,0,7376.3460000000005,814.4560000000001,2024,10,October,Q4,2024-10,36-45
ORD011036,2023-12-11,CUST00450,PROD0074,2,0.2,408.76,Credit Card,North,Delivered,Aarav Sinha,Male,23,Chandigarh,Chandigarh,2023-04-25,Mixer Grinder 4,Home & Kitchen,Kitchen,19123.71,12461.68,38247.42,7649.484,30597.935999999998,24923.36,5674.575999999997,5265.815999999997,0.1720970983140823,1,0,0,30597.935999999998,5265.815999999997,2023,12,December,Q4,2023-12,18-25
ORD011037,2024-08-02,CUST02341,PROD0058,4,0.2,40.16,Net Banking,West,Returned,Karan Jha,Female,18,Surat,Gujarat,2025-11-04,Mouse 2,Electronics,Accessories,26067.91,17668.38,104271.64,20854.328,83417.312,70673.52,12743.792000000001,12703.632000000001,0.15229011455080213,0,1,0,0.0,0.0,2024,8,August,Q3,2024-08,18-25
ORD011038,2025-09-15,CUST04414,PROD0323,1,0.1,227.26,Upi,East,Cancelled,Karan Das,Female,56,Bhubaneswar,Odisha,2023-03-20,Cycling Gloves 1,Sports,Cycling,8611.61,6723.97,8611.61,861.1610000000001,7750.4490000000005,6723.97,1026.4790000000003,799.2190000000003,0.10311905800554268,0,0,1,0.0,0.0,2025,9,September,Q3,2025-09,56+
ORD011039,2023-09-17,CUST03134,PROD0223,2,0.0,309.11,Cash On Delivery,North,Delivered,Sanjay Kumar,Female,44,Delhi,Delhi,2023-03-02,Moisturizer 6,Beauty,Skincare,2815.68,1947.53,5631.36,0.0,5631.36,3895.06,1736.2999999999997,1427.1899999999996,0.2534361148994203,1,0,0,5631.36,1427.1899999999996,2023,9,September,Q3,2023-09,36-45
